Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,ESI-1,ESI-2,ESI-3,ESI-4,LDI-1,LDI-2,LDI-3,LDI-4,APCI-1,APCI-2,APCI-3,APCI-4,APPI-1,APPI-2,APPI-3,APPI-4
528.13852,0,0,0,0,0,0,0,0,,None,529.1457965,0,-1,0,0,0,0,0,0,2780785,0,0,0,0,0,0,0,0,0
528.142485,37,23,1,1,0,1,0,0,CHONS,ConHC,529.1497615,0.517034571,-1,0,0,0,0,0,2721898,3500659,0,0,0,0,0,0,0,0,0
528.14835,0,0,0,0,0,0,0,0,,None,529.1556265,0,-1,0,0,0,0,0,0,0,0,0,0,4231492,0,0,0,0,0
528.15737,0,0,0,0,0,0,0,0,,None,529.1646465,0,-1,0,0,0,0,0,2689136,0,0,0,0,0,0,0,0,0,0
528.15927,26,28,11,0,1,0,0,0,CHO,Lignin,529.1665465,-0.056479723,-1,0,0,0,0,0,0,0,0,6424585,0,4965704,0,0,0,0,0
528.1638033,34,27,3,1,0,1,0,0,CHONS,ConHC,529.1710798,0.15992557,-1,0,0,0,0,0,0,0,0,6838283,3318881,7945546,0,0,0,0,0
528.1745167,30,28,8,0,1,0,0,0,CHO,Lignin,529.1817931,-0.03858815,-1,0,0,0,0,0,3484790,3878529,3679641,0,0,0,0,0,0,0,0
528.178825,0,0,0,0,0,0,0,0,,None,529.1861015,0,-1,0,0,0,0,0,0,3443331,3259803,0,0,0,0,0,0,0,0
528.1956767,27,32,10,0,1,0,0,0,CHO,Lignin,529.2029531,-0.09646119,-1,0,0,0,0,0,0,2734731,0,3774488,0,4023639,0,0,0,0,0
528.21106,0,0,0,0,0,0,0,0,,None,529.2183365,0,-1,0,0,0,0,0,3169413,0,0,0,0,0,0,0,0,0,0
529.04097,0,0,0,0,0,0,0,0,,None,530.0482465,0,-1,0,0,0,0,4558217,0,0,0,0,0,0,0,0,0,0,0
529.0624175,24,18,14,0,0,0,0,0,CHO,ConHC,530.069694,-0.072970933,-1,2680638,0,0,0,4486546,0,0,0,2661755,0,0,0,0,0,3687538,0
529.07767,28,18,11,0,0,0,0,0,CHO,ConHC,530.0849465,-0.066113894,-1,0,0,0,0,7740824,0,2877472,0,0,0,0,0,0,0,0,0
529.09042,36,18,3,0,0,1,0,0,CHOS,ConHC,530.0976965,-0.059107557,-1,0,0,0,0,0,2590171,3679269,0,0,0,0,0,0,0,0,0
529.09256,0,0,0,0,0,0,0,0,,None,530.0998365,0,-1,0,0,0,0,2992542,0,0,0,0,0,0,0,0,0,0,0
529.09882,25,22,13,0,0,0,0,0,CHO,Lignin,530.1060965,-0.105023089,-1,2661193,0,0,0,7224737,0,3171369,0,5327241,0,0,0,0,0,4187263,0
529.10458,18,26,18,0,0,0,0,0,CHO,Tannin,530.1118565,0.108591271,-1,2746187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529.11394,29,22,10,0,0,0,0,0,CHO,ConHC,530.1212165,0.151777212,-1,0,0,0,0,9276839,3775972,6548528,4206326,0,0,0,0,0,0,0,0
529.12279,0,0,0,0,0,0,0,0,,None,530.1300665,0,-1,0,0,0,0,0,3134952,0,0,0,0,0,0,0,0,0,0
529.1292533,33,22,7,0,0,0,0,0,CHO,ConHC,530.1365298,0.043876785,-1,0,0,0,0,0,3038699,4058167,4119292,0,0,0,0,0,0,0,0
529.1351431,26,26,12,0,0,0,0,0,CHO,Lignin,530.1424196,0.012715929,-1,4280149,0,2729853,0,6958512,3495405,6433850,3780350,11426200,2718123,11529942,0,2475516,3470568,3801227,0
529.14527,0,0,0,0,0,0,0,0,,None,530.1525465,0,-1,0,0,0,0,0,2772465,0,0,0,0,0,0,0,0,0,0
529.1503517,30,26,9,0,0,0,0,0,CHO,Lignin,530.1576281,0.102422281,-1,0,0,0,0,8498614,10550771,12037185,9217795,8534430,0,7022301,0,0,0,0,0
529.156026,23,30,14,0,0,0,0,0,CHO,Lignin,530.1633025,0.477599107,-1,0,2513854,0,0,0,3546613,3224643,0,0,0,6500063,0,0,4605167,0,0
529.1581933,0,0,0,0,0,0,0,0,,None,530.1654698,0,-1,0,0,0,0,0,6610422,7461957,4300551,0,0,0,0,0,0,0,0
529.16224,0,0,0,0,0,0,0,0,,None,530.1695165,0,-1,0,0,0,0,0,3319287,0,0,0,0,0,0,0,0,0,0
529.1655433,34,26,6,0,0,0,0,0,CHO,ConHC,530.1728198,0.224015608,-1,0,0,0,0,0,6360569,4443208,6559497,0,0,0,0,0,0,0,0
529.1715244,27,30,11,0,0,0,0,0,CHO,Lignin,530.1788009,0.020549248,-1,0,0,0,0,5270976,9031163,9501770,8779531,17283494,3827127,15593189,3005365,0,3344627,0,0
529.17738,20,34,16,0,0,0,0,0,CHO,Carb,530.1846565,0.053902201,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2634997,0,0
529.1867475,31,30,8,0,0,0,0,0,CHO,Lignin,530.194024,0.082937412,-1,0,0,0,0,3964358,11062785,9497681,8701713,0,0,0,0,0,0,0,0
529.19222,0,0,0,0,0,0,0,0,,None,530.1994965,0,-1,0,0,0,0,0,0,0,0,0,0,2576110,0,0,0,0,0
529.2019367,35,30,5,0,0,0,0,0,CHO,Lignin,530.2092131,0.209238072,-1,0,0,0,0,0,4154887,3313753,3778327,0,0,0,0,0,0,0,0
529.20544,32,34,5,0,0,1,0,0,CHOS,Lignin,530.2127165,-0.040691178,-1,0,0,0,0,0,3368456,0,0,0,0,0,0,0,0,0,0
529.2077925,28,34,10,0,0,0,0,0,CHO,Lignin,530.215069,0.242063132,-1,0,0,0,0,0,5060105,6607963,4671257,3250614,0,0,0,0,0,0,0
529.22304,32,34,7,0,0,0,0,0,CHO,Lignin,530.2303165,0.258339095,-1,0,0,0,0,0,6190607,4469858,2822943,0,0,0,0,0,0,0,0
529.24446,29,38,9,0,0,0,0,0,CHO,Lignin,530.2517365,-0.289764595,-1,0,0,0,0,0,0,0,0,3770821,0,0,0,0,0,0,0
529.28061,30,42,8,0,0,0,0,0,CHO,Lignin,530.2878865,0.154365434,-1,0,0,0,0,0,0,0,0,6291924,0,4347666,0,0,0,0,0
529.305175,0,0,0,0,0,0,0,0,,None,530.3124515,0,-1,3614600,0,2612144,0,0,0,0,0,0,0,0,0,0,0,0,0
529.316995,31,46,7,0,0,0,0,0,CHO,Lignin,530.3242715,0.155309543,-1,0,0,0,0,0,0,0,0,8600034,0,3258144,0,0,0,0,0
529.353475,32,50,6,0,0,0,0,0,CHO,Lipid,530.3607515,-0.022869867,-1,0,0,0,0,0,0,0,0,5581298,0,4157231,0,0,0,0,0
530.08547,35,17,3,1,0,1,0,0,CHONS,ConHC,531.0927465,0.315651684,-1,0,0,0,0,2783036,0,0,0,0,0,0,0,0,0,0,0
530.10648,0,0,0,0,0,0,0,0,,None,531.1137565,0,-1,0,0,0,0,0,0,0,0,4231973,0,2770018,0,0,0,0,0
530.11744,28,22,10,0,1,0,0,0,CHO,ConHC,531.1247165,-0.121820503,-1,0,0,0,0,2620234,0,0,0,0,0,0,0,0,0,0,0
530.1217233,36,21,2,1,0,1,0,0,CHONS,ConHC,531.1289998,0.564482992,-1,0,0,0,0,2981708,0,2549756,0,0,0,3062888,0,0,0,0,0
530.13855,25,26,12,0,1,0,0,0,CHO,Lignin,531.1458265,-0.085342438,-1,0,0,0,0,0,0,0,0,3127090,0,3910767,0,0,0,0,0
530.14301,33,25,4,1,0,1,0,0,CHONS,ConHC,531.1502865,0.268321836,-1,0,0,0,0,0,0,0,0,5182260,0,7204977,0,0,0,0,0
530.1538667,29,26,9,0,1,0,0,0,CHO,Lignin,531.1611431,-0.199303447,-1,0,0,0,0,0,3714937,4417035,3315832,0,0,0,0,0,0,0,0
530.1579625,0,0,0,0,0,0,0,0,,None,531.165239,0,-1,0,0,0,0,0,3064699,2884109,3116154,0,0,2547831,0,0,0,0,0
530.16429,30,29,6,1,0,1,0,0,CHONS,Lignin,531.1715665,-0.01526471,-1,0,0,0,0,0,0,0,0,0,0,4105338,0,0,0,0,0
530.17283,0,0,0,0,0,0,0,0,,None,531.1801065,0,-1,0,0,0,0,0,3186560,0,0,0,0,0,0,0,0,0,0
530.1749367,26,30,11,0,1,0,0,0,CHO,Lignin,531.1822131,-0.087521091,-1,0,0,0,0,0,0,2895381,0,4805441,0,4104318,0,0,0,0,0
530.179445,34,29,3,1,0,1,0,0,CHONS,UnsatHC,531.1867215,0.175127721,-1,0,0,0,0,0,0,0,0,3267394,0,3475584,0,0,0,0,0
530.1902167,30,30,8,0,1,0,0,0,CHO,Lignin,531.1974931,-0.132447814,-1,0,0,0,0,0,3501959,3470875,3229830,0,0,0,0,0,0,0,0
530.19461,0,0,0,0,0,0,0,0,,None,531.2018865,0,-1,0,0,0,0,0,2928521,0,0,0,0,0,0,0,0,0,0
530.28867,0,0,0,0,0,0,0,0,,None,531.2959465,0,-1,0,0,0,0,0,0,0,0,2801519,0,0,0,0,0,0,0
531.05686,27,16,12,0,0,0,0,0,CHO,ConHC,532.0641365,0.074261574,-1,0,0,0,0,6400210,0,0,0,0,0,0,0,0,0,0,0
531.077975,24,20,14,0,0,0,0,0,CHO,Lignin,532.0852515,0.101270464,-1,3989924,0,0,0,7100634,0,2832303,0,0,0,0,0,0,0,3440418,0
531.09325,28,20,11,0,0,0,0,0,CHO,ConHC,532.1005265,0.065811286,-1,0,0,0,0,8765665,0,3362742,0,0,0,0,0,0,0,0,0
531.106095,36,20,3,0,0,1,0,0,CHOS,ConHC,532.1133715,-0.105745473,-1,0,0,0,0,0,0,5090236,2903513,0,0,0,0,0,0,0,0
531.108475,32,20,8,0,0,0,0,0,CHO,ConHC,532.1157515,0.124318665,-1,0,0,0,0,3440871,3309804,0,0,0,0,0,0,0,0,0,0
531.1144657,25,24,13,0,0,0,0,0,CHO,Lignin,532.1217422,-0.096450608,-1,3987887,0,2514379,0,6838506,0,3404736,0,5313727,0,4170236,0,0,0,3746606,0
531.12958,29,24,10,0,0,0,0,0,CHO,Lignin,532.1368565,0.17011511,-1,0,0,0,0,10682608,5460212,8073159,5411298,4549829,0,5261827,2521243,0,0,0,0
531.14215,0,0,0,0,0,0,0,0,,None,532.1494265,0,-1,0,0,0,0,0,3498233,0,0,0,0,0,0,0,0,0,0
531.1448725,33,24,7,0,0,0,0,0,CHO,ConHC,532.152149,0.101772059,-1,0,0,0,0,2840822,5753082,5224398,5087720,0,0,0,0,0,0,0,0
531.1507306,26,28,12,0,0,0,0,0,CHO,Lignin,532.158007,0.130266047,-1,3519930,0,2762198,0,5146873,6394108,7061456,5364202,8363214,3815510,12149259,3341987,3139602,3755828,0,0
531.1567164,19,32,17,0,0,0,0,0,CHO,Carb,532.1639928,-0.081204254,-1,0,0,0,0,0,0,0,0,0,0,0,0,2983955,3854134,0,0
531.166005,30,28,9,0,0,0,0,0,CHO,Lignin,532.1732815,0.095891361,-1,0,0,0,0,6377727,12095746,14467031,10160623,15899860,3032155,13210129,2639529,0,0,0,0
531.17173,23,32,14,0,0,0,0,0,CHO,Lignin,532.1790065,0.374441152,-1,0,0,0,0,0,0,0,0,0,0,4267540,0,0,0,0,0
531.17807,0,0,0,0,0,0,0,0,,None,532.1853465,0,-1,0,0,0,0,0,3117318,0,0,0,0,0,0,0,0,0,0
531.18123,34,28,6,0,0,0,0,0,CHO,Lignin,532.1885065,0.154389881,-1,0,0,0,0,0,6478088,5439454,5738997,0,0,0,0,0,0,0,0
531.1871583,27,32,11,0,0,0,0,0,CHO,Lignin,532.1944348,0.050865032,-1,0,0,0,0,0,9027850,8777697,6126071,7023836,0,6529562,2595505,0,0,0,0
531.202385,31,32,8,0,0,0,0,0,CHO,Lignin,532.2096615,0.106230916,-1,0,0,0,0,2659598,9761040,9990120,6273533,0,0,0,0,0,0,0,0
531.21725,0,0,0,0,0,0,0,0,,None,532.2245265,0,-1,0,0,0,0,0,3580182,0,0,0,0,0,0,0,0,0,0
531.238785,32,36,7,0,0,0,0,0,CHO,Lignin,532.2460615,0.078992449,-1,0,0,0,0,0,4299038,2627576,0,0,0,0,0,0,0,0,0
531.25982,29,40,9,0,0,0,0,0,CHO,Lignin,532.2670965,0.256292416,-1,0,0,0,0,0,0,0,0,6614266,0,3151415,0,0,0,0,0
531.28797,0,0,0,0,0,0,0,0,,None,532.2952465,0,-1,0,0,0,0,0,0,0,0,2710789,0,0,0,0,0,0,0
531.2963533,30,44,8,0,0,0,0,0,CHO,Lignin,532.3036298,-0.021437038,-1,7696870,0,4655617,0,0,0,0,0,39427336,3105928,20107846,0,0,0,3209067,0
531.33283,31,48,7,0,0,0,0,0,CHO,Lipid,532.3401065,-0.192680166,-1,0,0,0,0,0,0,0,0,2827543,0,0,0,0,0,0,0
532.08616,31,19,6,1,0,1,0,0,CHONS,ConHC,533.0934365,-0.240913077,-1,0,0,0,0,0,0,0,0,2795081,0,0,0,0,0,0,0
532.10141,35,19,3,1,0,1,0,0,CHONS,ConHC,533.1086865,-0.229400651,-1,0,0,0,0,3464837,0,0,0,0,0,0,0,0,0,0,0
532.12239,32,23,5,1,0,1,0,0,CHONS,ConHC,533.1296665,0.050788995,-1,0,0,0,0,0,0,0,0,4388440,0,4408214,0,0,0,0,0
532.137335,0,0,0,0,0,0,0,0,,None,533.1446115,0,-1,0,0,0,0,0,0,0,0,3518046,0,4015004,0,0,0,0,0
532.13791,36,23,2,1,0,1,0,0,CHONS,ConHC,533.1451865,-0.444136393,-1,0,0,0,0,0,2732666,0,0,0,0,0,0,0,0,0,0
532.1522,0,0,0,0,0,0,0,0,,None,533.1594765,0,-1,0,0,0,0,0,0,0,2537309,0,0,0,0,0,0,0,0
532.15393,25,28,12,0,1,0,0,0,CHO,Lignin,533.1612065,0.421514014,-1,0,0,0,0,0,0,0,0,2672228,0,3643299,0,0,0,0,0
532.15867,33,27,4,1,0,1,0,0,CHONS,UnsatHC,533.1659465,0.248671958,-1,0,0,0,0,0,0,0,0,4738662,0,7068581,2635809,0,0,0,0
532.1694325,29,28,9,0,1,0,0,0,CHO,Lignin,533.176709,-0.040570752,-1,0,0,0,0,0,0,4215198,3299172,5070443,0,4445097,0,0,0,0,0
532.17379,0,0,0,0,0,0,0,0,,None,533.1810665,0,-1,0,0,0,0,0,2878088,3142047,0,0,0,0,0,0,0,0,0
532.18872,0,0,0,0,0,0,0,0,,None,533.1959965,0,-1,0,0,0,0,0,3285646,0,0,0,0,0,0,0,0,0,0
532.205875,30,32,8,0,1,0,0,0,CHO,Lignin,533.2131515,-0.147455253,-1,0,0,0,0,0,2709140,2933166,0,0,0,0,0,0,0,0,0
532.26368,0,0,0,0,0,0,0,0,,None,533.2709565,0,-1,0,0,0,0,0,0,0,0,2607249,0,0,0,0,0,0,0
532.26771,36,39,1,1,0,1,0,0,CHONS,UnsatHC,533.2749865,0.467117953,-1,0,0,0,0,0,0,0,0,3356306,0,0,0,0,0,0,0
532.2995933,29,44,8,0,1,0,0,0,CHO,Lignin,533.3068698,0.193934848,-1,2676501,0,0,0,0,0,0,0,12627615,0,6304734,0,0,0,0,0
532.30439,0,0,0,0,0,0,0,0,,None,533.3116665,0,-1,0,0,0,0,0,0,0,0,5281441,0,0,0,0,0,0,0
533.03603,26,14,13,0,0,0,0,0,CHO,ConHC,534.0433065,0.251046719,-1,0,0,0,0,3069962,0,0,0,0,0,0,0,0,0,0,0
533.05732,23,18,15,0,0,0,0,0,CHO,ConHC,534.0645965,-0.04972728,-1,2652153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533.07251,27,18,12,0,0,0,0,0,CHO,ConHC,534.0797865,0.074101513,-1,0,0,0,0,10503193,0,0,0,2949080,0,0,0,0,0,0,0
533.08772,31,18,9,0,0,0,0,0,CHO,ConHC,534.0949965,0.160476733,-1,0,0,0,0,4217888,0,0,0,0,0,0,0,0,0,0,0
533.093702,24,22,14,0,0,0,0,0,CHO,Lignin,534.1009785,-0.043159029,-1,6939652,0,2965528,0,5614626,0,0,0,3275744,0,0,0,0,0,4371912,0
533.1089025,28,22,11,0,0,0,0,0,CHO,ConHC,534.116179,0.061002496,-1,0,0,0,0,8930344,0,5256005,0,3592167,0,2836774,0,0,0,0,0
533.12149,36,22,3,0,0,1,0,0,CHOS,ConHC,534.1287665,0.372186694,-1,0,0,0,0,0,2612214,0,0,0,0,0,0,0,0,0,0
533.1241425,32,22,8,0,0,0,0,0,CHO,ConHC,534.131419,0.091206243,-1,0,0,0,0,3933231,4402167,4420428,3172549,0,0,0,0,0,0,0,0
533.1300729,25,26,13,0,0,0,0,0,CHO,Lignin,534.1373493,-0.015730266,-1,0,0,3021858,2959802,5973041,0,4295503,0,5134319,0,7359791,0,0,0,2740692,0
533.1453157,29,26,10,0,0,0,0,0,CHO,Lignin,534.1525922,0.009125547,-1,0,0,0,0,9929783,8590335,10412885,7392461,12275701,0,10249525,3320214,0,0,0,0
533.15127,22,30,15,0,0,0,0,0,CHO,Tannin,534.1585465,-0.142602567,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3073403,0,0
533.15774,0,0,0,0,0,0,0,0,,None,534.1650165,0,-1,0,0,0,0,0,3939332,0,0,0,0,0,0,0,0,0,0
533.1604867,33,26,7,0,0,0,0,0,CHO,ConHC,534.1677631,0.168590768,-1,0,0,0,0,0,8221701,6722396,5557459,0,0,0,0,0,0,0,0
533.16196,32,27,4,1,1,1,0,0,CHONS,UnsatHC,534.1692365,0.369585529,-1,0,0,0,0,0,0,0,0,0,0,2539836,0,0,0,0,0
533.1664067,26,30,12,0,0,0,0,0,CHO,Lignin,534.1736831,0.081049768,-1,0,0,0,0,3702848,7470087,8688479,7503061,7600126,4006657,11478333,2642334,0,3864959,0,0
533.1723678,19,34,17,0,0,0,0,0,CHO,Carb,534.1796443,-0.083492099,-1,0,0,0,0,0,0,0,0,0,0,0,0,2715176,15753601,0,3175860
533.1817113,30,30,9,0,0,0,0,0,CHO,Lignin,534.1889877,-0.009650105,-1,0,0,0,0,6054983,14251021,13878118,9456859,16408580,3565318,13518148,2805155,0,0,0,0
533.1969367,34,30,6,0,0,0,0,0,CHO,Lignin,534.2042131,0.047850715,-1,0,0,0,0,0,5702675,4817773,4547808,0,0,0,0,0,0,0,0
533.202912,27,34,11,0,0,0,0,0,CHO,Lignin,534.2101885,-0.143262674,-1,0,0,0,0,0,5454869,5018479,4023522,3106828,0,3594572,0,0,0,0,0
533.21556,35,34,3,0,0,1,0,0,CHOS,UnsatHC,534.2228365,0.054622937,-1,0,0,0,0,0,0,2581365,0,0,0,0,0,0,0,0,0
533.2180433,31,34,8,0,0,0,0,0,CHO,Lignin,534.2253198,0.090351365,-1,0,0,0,0,0,5696539,6124406,4687080,0,0,0,0,0,0,0,0
533.25777,29,42,7,0,0,1,0,0,CHOS,Lignin,534.2650465,0.145856482,-1,2966581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533.275375,29,42,9,0,0,0,0,0,CHO,Lignin,534.2826515,0.433254233,-1,0,0,0,0,0,0,0,0,6129706,0,2608490,0,0,0,0,0
533.3119498,30,46,8,0,0,0,0,0,CHO,Lipid,534.3192262,0.079038845,-1,65422404,9658587,50574424,5583349,7062653,0,4170656,0,64626744,5460786,42030456,0,8609357,0,31004176,0
533.323,0,0,0,0,0,0,0,0,,None,534.3302765,0,-1,2828361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534.116675,35,21,3,1,0,1,0,0,CHONS,ConHC,535.1239515,0.491042719,-1,0,0,0,0,0,0,0,0,3955069,0,4507327,0,0,0,0,0
534.13781,32,25,5,1,0,1,0,0,CHONS,ConHC,535.1450865,0.480507673,-1,0,0,0,0,0,0,0,0,4213125,0,5897927,0,0,0,0,0
534.148495,28,26,10,0,1,0,0,0,CHO,Lignin,535.1557715,0.337147667,-1,0,0,0,0,2658778,0,3046680,0,3937673,0,3195595,0,0,0,0,0
534.153105,36,25,2,1,0,1,0,0,CHONS,ConHC,535.1603815,0.407868422,-1,0,0,0,0,0,2715011,3115290,0,6381963,0,5770957,0,0,0,0,0
534.16793,0,0,0,0,0,0,0,0,,None,535.1752065,0,-1,0,0,0,0,0,2576777,0,0,0,0,0,0,0,0,0,0
534.16959,25,30,12,0,1,0,0,0,CHO,Lignin,535.1768665,0.401360996,-1,0,0,0,0,0,0,0,0,0,0,2934484,0,0,0,0,0
534.17439,33,29,4,1,0,1,0,0,CHONS,UnsatHC,535.1816665,0.117058606,-1,0,0,0,0,0,0,0,0,0,0,5465814,0,0,0,0,0
534.1758,18,34,17,0,1,0,0,0,CHO,Carb,535.1830765,-0.227888334,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2803364,0,0
534.18297,0,0,0,0,0,0,0,0,,None,535.1902465,0,-1,0,0,0,0,0,3540367,0,0,0,0,0,0,0,0,0,0
534.184998,29,30,9,0,1,0,0,0,CHO,Lignin,535.1922745,0.117589179,-1,0,0,0,0,0,3511696,4162856,3120718,4123032,0,4316890,0,0,0,0,0
534.18977,37,29,1,1,0,1,0,0,CHONS,ConHC,535.1970465,-0.11438531,-1,0,0,0,0,0,2832785,2579755,0,3032474,0,0,0,0,0,0,0
534.28387,0,0,0,0,0,0,0,0,,None,535.2911465,0,-1,0,0,0,0,0,0,0,0,3122624,0,0,0,0,0,0,0
534.3153224,29,46,8,0,1,0,0,0,CHO,Lipid,535.3225988,0.045705482,-1,20571504,3299862,15340930,0,0,0,0,0,19530188,0,13174543,0,2656085,0,9815903,0
535.03118,0,0,0,0,0,0,0,0,,None,536.0384565,0,-1,0,0,0,0,2700105,0,0,0,0,0,0,0,0,0,0,0
535.051805,26,16,13,0,0,0,0,0,CHO,ConHC,536.0590815,0.017039204,-1,0,0,0,0,5820242,0,0,0,0,0,0,0,0,0,2722898,0
535.06703,30,16,10,0,0,0,0,0,CHO,ConHC,536.0743065,0.07511593,-1,0,0,0,0,3999576,0,0,0,0,0,0,0,0,0,0,0
535.0881867,27,20,12,0,0,0,0,0,CHO,ConHC,536.0954631,0.024200267,-1,0,0,0,0,10082145,0,3734204,0,4182787,0,0,0,0,0,0,0
535.10115,0,0,0,0,0,0,0,0,,None,536.1084265,0,-1,0,0,0,0,0,0,2917058,0,0,0,0,0,0,0,0,0
535.10342,31,20,9,0,0,0,0,0,CHO,ConHC,536.1106965,0.066728794,-1,0,0,0,0,4912999,0,0,3028898,0,0,0,0,0,0,0,0
535.109378,24,24,14,0,0,0,0,0,CHO,Lignin,536.1166545,-0.091373919,-1,3458653,0,3095149,0,2844521,0,0,0,3308299,0,0,0,0,0,2724965,0
535.118445,0,0,0,0,0,0,0,0,,None,536.1257215,0,-1,0,0,0,0,0,2590454,0,3212200,0,0,0,0,0,0,0,0
535.1245843,28,24,11,0,0,0,0,0,CHO,Lignin,536.1318608,0.001605772,-1,0,0,0,0,8988528,3999481,6854348,3206058,6183697,0,6283350,0,0,0,2654314,0
535.13709,36,24,3,0,0,1,0,0,CHOS,ConHC,536.1443665,0.464165691,-1,0,0,0,0,0,4101885,0,0,0,0,0,0,0,0,0,0
535.139725,32,24,8,0,0,0,0,0,CHO,ConHC,536.1470015,0.216881415,-1,0,0,0,0,3866486,6350590,7016147,5930928,0,0,0,0,0,0,0,0
535.1457394,25,28,13,0,0,0,0,0,CHO,Lignin,536.1530159,-0.046447565,-1,3130984,0,3987064,0,4033401,4054784,5627606,0,5444378,0,9136223,0,2565168,3982270,0,0
535.1516932,18,32,18,0,0,0,0,0,CHO,Carb,536.1589697,-0.196723769,-1,0,0,0,0,0,2762499,0,0,0,0,0,0,4286514,0,2878579,0
535.154705,0,0,0,0,0,0,0,0,,None,536.1619815,0,-1,0,0,0,0,0,3661572,0,2888629,0,0,0,0,0,0,0,0
535.15796,0,0,0,0,0,0,0,0,,None,536.1652365,0,-1,0,0,0,0,0,3358469,0,0,0,0,0,0,0,0,0,0
535.1609589,29,28,10,0,0,0,0,0,CHO,Lignin,536.1682354,0.021940933,-1,0,0,0,0,8050559,10962694,13453020,9240503,20636448,4525476,19708004,5253263,0,2516930,0,0
535.16684,22,32,15,0,0,0,0,0,CHO,Tannin,536.1741165,0.0072585,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,3235780,0,0
535.17314,0,0,0,0,0,0,0,0,,None,536.1804165,0,-1,0,0,0,0,0,2699019,2791138,2772924,0,0,0,0,0,0,0,0
535.1761133,33,28,7,0,0,0,0,0,CHO,Lignin,536.1833898,0.211594184,-1,0,0,0,0,0,9488140,5502691,6895549,0,0,0,0,0,0,0,0
535.1820988,26,32,12,0,0,0,0,0,CHO,Lignin,536.1893752,0.002378861,-1,0,0,0,0,2840456,7382798,7632614,6002624,5503785,2954667,8018030,0,0,2754505,0,0
535.18807,19,36,17,0,0,0,0,0,CHO,Carb,536.1953465,-0.180411077,-1,0,0,0,0,0,2635537,0,0,0,0,0,0,0,0,0,0
535.19147,37,28,4,0,0,0,0,0,CHO,ConHC,536.1987465,0.02409614,-1,0,0,0,0,0,2955026,0,0,0,0,0,0,0,0,0,0
535.19456,0,0,0,0,0,0,0,0,,None,536.2018365,0,-1,0,0,0,0,0,4014867,0,0,0,0,0,0,0,0,0,0
535.1973133,30,32,9,0,0,0,0,0,CHO,Lignin,536.2045898,0.079868557,-1,0,0,0,0,4411278,10639124,11151085,7548869,9548590,0,7757940,0,0,0,0,0
535.20945,0,0,0,0,0,0,0,0,,None,536.2167265,0,-1,0,0,0,0,0,2616089,0,0,0,0,0,0,0,0,0,0
535.2125533,34,32,6,0,0,0,0,0,CHO,Lignin,536.2198298,0.109954134,-1,0,0,0,0,0,5158682,4237044,2967499,0,0,0,0,0,0,0,0
535.2185,27,36,11,0,0,0,0,0,CHO,Lignin,536.2257765,-0.026981508,-1,0,0,0,0,0,0,2552566,0,0,0,0,0,0,0,0,0
535.23351,31,36,8,0,0,0,0,0,CHO,Lignin,536.2407865,0.432017716,-1,0,0,0,0,0,4310818,2599677,3014610,0,0,0,0,0,0,0,0
535.2915,29,44,9,0,0,0,0,0,CHO,Protein,536.2987765,-0.453955128,-1,0,0,0,0,0,0,0,0,3636052,0,0,0,0,0,0,0
535.31866,0,0,0,0,0,0,0,0,,None,536.3259365,0,-1,3023515,0,0,0,0,0,0,0,3214175,0,0,0,0,0,0,0
535.327745,30,48,8,0,0,0,0,0,CHO,Lipid,536.3350215,-0.191949576,-1,0,0,0,0,0,0,0,0,3765091,0,5972136,0,0,0,0,0
536.09178,26,20,12,0,1,0,0,0,CHO,ConHC,537.0990565,-0.419888803,-1,0,0,0,0,3138818,0,0,0,0,0,0,0,0,0,0,0
536.09608,34,19,4,1,0,1,0,0,CHONS,ConHC,537.1033565,0.227752477,-1,0,0,0,0,0,0,0,0,3306646,0,0,0,0,0,0,0
536.117335,31,23,6,1,0,1,0,0,CHONS,ConHC,537.1246115,-0.006145278,-1,0,0,0,0,0,0,0,0,3427487,0,3661287,0,0,0,0,0
536.12782,27,24,11,0,1,0,0,0,CHO,Lignin,537.1350965,0.223378477,-1,0,0,0,0,2994449,0,0,0,2745507,0,0,0,0,0,0,0
536.13252,35,23,3,1,0,1,0,0,CHONS,ConHC,537.1397965,0.126285411,-1,0,0,0,0,0,0,0,0,8176805,0,5607918,0,0,0,0,0
536.153715,32,27,5,1,0,1,0,0,CHONS,Lignin,537.1609915,0.004105883,-1,0,0,0,0,0,0,0,0,3015853,0,5753334,0,0,0,0,0
536.162,0,0,0,0,0,0,0,0,,None,537.1692765,0,-1,0,0,0,0,0,2585734,0,0,0,0,0,0,0,0,0,0
536.164395,28,28,10,0,1,0,0,0,CHO,Lignin,537.1716715,-0.129398633,-1,0,0,0,0,0,0,3163291,2593067,6356146,0,6099450,0,0,0,0,0
